day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
57,C,2,0.1377,0.5911,0.4922,0.8895,8,14,0,0.7456,0.0975,15,0.2609,0,0.262,0.9560001568217638,25.0,23.9,0.0,48.9,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,446,57,57,57,0,1,0,0,51,9,51,28,5,0,0,0,56,0,0,56,0,0,C
58,C,2,0.1308,0.5961,0.4972,0.8995,10,8,0,0.7473,0.1018,16,0.3333,1,0.264,0.9560801568217637,25.0,23.902,0.0,48.902,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,456,58,58,58,0,1,0,0,52,9,52,29,5,0,0,0,57,0,0,57,0,0,C
59,C,2,0.1172,0.6004,0.5017,0.9143,15,10,0,0.7705,0.0824,18,0.28,0,0.264,0.959665994732803,25.0,23.9916,0.0,48.9916,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,471,59,59,59,0,1,0,0,53,9,53,30,5,0,0,0,58,0,0,58,0,0,C
60,C,2,0.1145,0.6039,0.5057,0.9177,10,12,0,0.7889,0.0663,23,0.2857,0,0.264,0.963745994732803,25.0,24.0936,0.0012,49.0876,0.696,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,481,60,60,60,0,1,0,0,54,9,54,31,6,0,0,0,59,0,0,59,0,0,C
61,C,2,0.1011,0.6085,0.5104,0.9245,12,9,0,0.7941,0.0495,20,0.5,0,0.264,0.9690259947328029,25.0,24.2256,0.0,49.2256,0.696,7,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,493,61,61,61,0,1,0,0,55,10,55,32,6,0,0,0,60,0,0,60,0,0,C
62,C,2,0.0861,0.6146,0.5162,0.929,11,5,0,0.8017,0.0368,21,0.4118,0,0.264,0.973425994732803,25.0,24.3356,0.0,49.3356,0.696,11,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,504,62,62,62,0,1,0,0,56,11,56,33,6,0,0,0,61,0,0,61,0,0,C
63,C,2,0.0834,0.6189,0.5207,0.9307,8,10,0,0.8081,0.0281,23,0.375,0,0.264,0.9775859947328029,25.0,24.4396,0.0,49.4396,0.696,9,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,512,63,63,63,0,1,0,0,57,11,57,34,6,0,0,0,62,0,0,62,0,0,C
64,C,2,0.0764,0.6254,0.5267,0.9332,12,4,0,0.8013,0.0252,22,0.6364,0,0.264,0.9791859947328031,25.0,24.4796,0.0,49.4796,0.696,23,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,524,64,64,64,0,1,0,0,58,12,58,35,6,0,0,0,63,0,0,63,0,0,C
65,C,2,0.0762,0.6304,0.5317,0.9337,6,8,0,0.8005,0.0262,20,0.3529,0,0.264,0.9812659947328031,25.0,24.5316,0.0,49.5316,0.696,22,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,530,65,65,65,0,1,0,0,59,12,59,36,6,0,0,0,64,0,0,64,0,0,C
66,C,2,0.0842,0.6331,0.5352,0.9295,9,12,0,0.8117,0.0223,18,0.3043,0,0.264,0.9825459947328029,25.0,24.5636,0.0,49.5636,0.696,20,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,539,66,66,66,0,1,0,0,60,12,60,37,6,0,0,0,65,0,0,65,0,0,C
67,C,2,0.0944,0.6351,0.5382,0.9272,8,15,0,0.8361,0.0174,15,0.2258,0,0.264,0.9871577722669309,25.0,24.6789,0.0,49.6789,0.696,4,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,547,67,67,67,0,1,0,0,61,12,61,38,6,0,0,0,66,0,0,66,0,0,C
68,C,2,0.0857,0.6401,0.5432,0.9315,12,8,0,0.8521,0.0211,24,0.3,0,0.264,0.978117772266931,25.0,24.4529,0.0989,48.9584,0.696,3,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,559,68,68,68,0,1,0,0,62,12,62,39,6,0,0,0,67,0,0,67,0,0,C
69,C,2,0.076,0.6474,0.5497,0.935,13,2,0,0.8285,0.0167,25,1.0,0,0.264,0.9761977722669308,25.0,24.4049,0.0,49.4049,0.6921,23,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,572,69,68,68,0,1,0,0,63,13,63,40,6,0,0,0,68,0,0,68,0,0,C
70,C,2,0.0617,0.6531,0.5552,0.948,20,6,0,0.8277,0.0168,22,0.4118,0,0.264,0.9794935958389871,25.0,24.4873,0.0,49.4873,0.696,38,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,592,70,69,69,0,1,0,0,64,14,64,41,6,0,0,0,69,0,0,69,0,0,C
71,C,2,0.0528,0.6596,0.5612,0.9563,15,4,0,0.8221,0.0189,23,0.5556,0,0.264,0.9782935958389872,25.0,24.4573,0.0,49.4573,0.696,58,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,607,71,70,70,0,1,0,0,65,15,65,42,6,0,0,0,70,0,0,70,0,0,C
72,C,2,0.0484,0.6669,0.5677,0.9535,8,2,0,0.8093,0.0225,23,0.7143,0,0.264,0.9788535958389872,25.0,24.4713,0.0,49.4713,0.696,68,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,615,72,71,71,0,1,0,0,66,16,66,43,6,0,0,0,71,0,0,71,0,0,C
73,C,2,0.0482,0.6722,0.5729,0.9595,14,7,0,0.8181,0.0216,25,0.4211,0,0.264,0.9796535958389874,25.0,24.4913,0.0048,49.4673,0.696,73,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,629,73,72,71,0,1,0,0,67,17,67,44,6,0,0,0,72,0,0,72,0,0,C
74,C,2,0.0475,0.6791,0.5792,0.9552,7,3,0,0.8065,0.0209,24,0.75,0,0.264,0.9793335958389872,25.0,24.4833,0.0,49.4833,0.696,84,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,636,74,73,71,0,1,0,0,68,18,68,45,6,0,0,0,73,0,0,73,0,0,C
75,C,2,0.0464,0.683,0.5834,0.96,12,11,0,0.7985,0.0204,18,0.3684,0,0.264,0.9852535958389872,25.0,24.6313,0.0,49.6313,0.696,86,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,648,75,74,71,0,1,0,1,69,18,69,46,6,0,0,0,74,0,0,74,0,0,C
76,C,2,0.0478,0.6872,0.5879,0.9677,16,9,0,0.8121,0.0187,17,0.2727,0,0.264,0.9893335958389872,25.0,24.7333,0.0,49.7333,0.696,90,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,664,76,75,71,0,1,0,2,70,18,70,47,6,0,0,0,75,0,0,75,0,0,C
77,C,2,0.0538,0.6907,0.5919,0.9655,6,12,0,0.8341,0.0195,19,0.2692,0,0.264,0.9898935958389872,25.0,24.7473,0.0,49.7473,0.696,84,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,670,77,76,71,0,1,0,3,71,18,71,48,6,0,0,0,76,0,0,76,0,0,C
78,C,2,0.0587,0.6954,0.5967,0.9607,8,9,0,0.8357,0.0218,25,0.4,0,0.264,0.9834935958389872,25.0,24.5873,0.0196,49.4893,0.696,90,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,678,78,77,71,0,1,0,4,72,19,72,49,6,0,0,0,77,0,0,77,0,0,C
79,C,2,0.0477,0.703,0.6034,0.958,11,1,0,0.8169,0.0167,24,1.0,0,0.264,0.9820535958389872,25.0,24.5513,0.0,49.5513,0.696,111,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,689,79,78,71,0,1,0,5,73,20,73,50,6,0,0,0,78,0,0,78,0,0,C
80,C,2,0.0482,0.7076,0.6082,0.9572,8,9,0,0.8173,0.0211,23,0.4444,0,0.264,0.9849335958389872,25.0,24.6233,0.0,49.6233,0.696,113,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,697,80,79,71,0,1,0,6,74,21,74,51,6,0,0,0,79,0,0,79,0,0,C
81,C,2,0.0438,0.7141,0.6142,0.9578,8,4,0,0.8153,0.0205,23,0.4615,0,0.264,0.9866135958389871,25.0,24.6653,0.0,49.6653,0.696,125,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,705,81,80,71,0,1,0,7,75,22,75,52,6,0,0,0,80,0,0,80,0,0,C
82,C,2,0.0333,0.721,0.6204,0.967,16,3,0,0.8261,0.0252,24,0.7143,0,0.264,0.9815999999999999,25.0,24.54,0.0312,49.384,0.696,141,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,721,82,81,71,0,1,0,8,76,23,76,53,6,0,1,0,81,0,0,81,0,0,C
83,C,2,0.028,0.7282,0.6269,0.9647,13,2,0,0.8273,0.0305,24,1.0,0,0.264,0.9742399999999999,25.0,24.356,0.0682,49.015,0.696,158,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,734,83,82,71,0,1,0,9,77,24,77,54,6,0,1,0,82,0,0,82,0,0,C
84,C,2,0.0275,0.7336,0.6322,0.9675,14,7,0,0.8381,0.0407,24,0.5,0,0.264,0.9606399999999999,25.0,24.016,0.1452,48.2898,0.696,163,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,748,84,83,71,0,1,0,10,78,25,78,55,6,0,1,0,83,0,0,83,0,0,C
85,C,2,0.0374,0.736,0.6354,0.966,13,15,0,0.8609,0.0408,20,0.28,0,0.264,0.94384,25.0,23.596,0.2389,47.4016,0.696,161,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,761,85,84,71,0,1,0,11,79,25,79,56,6,0,1,0,84,0,0,84,0,0,C
86,C,2,0.0344,0.741,0.6404,0.9688,12,8,0,0.8801,0.0336,21,0.3333,0,0.264,0.9168,25.0,22.92,0.2885,46.4776,0.696,169,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,773,86,85,71,0,1,0,12,80,25,80,57,6,0,1,0,85,0,0,85,0,0,C
87,C,2,0.0319,0.7456,0.6452,0.9713,13,9,0,0.8969,0.0238,23,0.4667,0,0.264,0.8787999999999999,25.0,21.97,0.3164,45.3879,0.696,180,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,786,87,86,71,0,1,0,13,81,26,81,58,6,0,1,0,86,0,0,86,0,0,C
88,C,2,0.0298,0.7508,0.6504,0.9718,13,7,0,0.9089,0.0151,23,0.5833,0,0.264,0.8347199999999998,25.0,20.868,0.3746,43.9952,0.696,190,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,799,88,87,71,0,1,0,14,82,27,82,59,6,0,1,0,87,0,0,87,0,0,C
89,C,2,0.0223,0.7582,0.6572,0.9738,11,1,0,0.9053,0.0188,24,0.75,0,0.264,0.78952,25.0,19.738,0.3905,42.7855,0.696,208,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,810,89,88,71,0,1,0,15,83,28,83,60,6,0,1,0,88,0,0,88,0,0,C
90,C,2,0.0224,0.7641,0.6629,0.978,15,5,0,0.9053,0.0173,24,1.0,0,0.264,0.7459999999999997,25.0,18.65,0.3547,41.8765,0.6921,231,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,825,90,88,71,0,1,0,16,84,29,84,61,6,0,1,0,89,0,0,89,0,0,C
91,C,2,0.02,0.771,0.6692,0.976,12,3,0,0.8921,0.0251,24,1.0,0,0.264,0.7084799999999997,25.0,17.712,0.288,41.2718,0.696,245,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,837,91,89,71,0,1,0,17,85,30,85,62,6,0,1,0,90,0,0,90,0,0,C
92,C,2,0.0268,0.7756,0.6739,0.9715,9,9,0,0.8861,0.0277,24,0.4615,0,0.264,0.6808799999999998,25.0,17.022,0.2597,40.7233,0.696,248,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,846,92,90,71,0,1,0,18,86,31,86,63,6,0,1,0,91,0,0,91,0,0,C
93,C,2,0.0288,0.7808,0.6792,0.969,9,7,0,0.8945,0.0204,23,0.375,0,0.264,0.6516799999999996,25.0,16.292,0.2457,40.0637,0.696,252,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,855,93,91,71,0,1,0,19,87,31,87,64,6,0,1,0,92,0,0,92,0,0,C
94,C,2,0.0219,0.7874,0.6854,0.9725,14,3,0,0.8849,0.0255,21,0.4444,0,0.264,0.6248799999999997,25.0,15.622,0.2247,39.4984,0.696,267,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,869,94,92,71,0,1,0,20,88,32,88,65,6,0,1,0,93,0,0,93,0,0,C
95,C,2,0.0208,0.7928,0.6909,0.983,21,6,0,0.8969,0.0215,21,0.3158,0,0.264,0.6020799999999996,25.0,15.052,0.2993,38.5556,0.696,285,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,890,95,93,71,0,1,0,21,89,32,89,66,6,0,1,0,94,0,0,94,0,0,C
96,C,2,0.0243,0.7982,0.6964,0.9788,7,6,0,0.9101,0.0167,24,0.4,0,0.264,0.5680799999999997,25.0,14.202,0.4313,37.0453,0.696,290,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,897,96,94,71,0,1,0,22,90,33,90,67,6,0,1,0,95,0,0,95,0,0,C
97,C,2,0.0174,0.8047,0.7027,0.978,12,3,0,0.9173,0.0133,25,0.75,0,0.264,0.5244799999999997,25.0,13.112,0.5209,35.5076,0.696,302,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,909,97,95,71,0,1,0,23,91,34,91,68,6,0,1,0,96,0,0,96,0,0,C
98,C,2,0.0094,0.8123,0.7097,0.9785,11,0,0,0.9173,0.0131,25,1.0,0,0.264,0.4768799999999996,25.0,11.922,0.5117,34.3635,0.696,319,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,920,97,96,71,0,1,0,24,92,35,92,69,6,0,1,0,97,0,0,97,0,0,C
99,C,2,0.0083,0.8195,0.7164,0.9755,9,1,0,0.9041,0.0231,24,1.0,0,0.264,0.4364799999999996,25.0,10.912,0.4464,33.6802,0.696,334,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,929,98,97,71,0,1,0,25,93,36,93,70,6,0,1,0,98,0,0,98,0,0,C
100,C,2,0.0098,0.8254,0.7224,0.9815,16,4,0,0.9005,0.0284,25,0.5455,0,0.264,0.4032799999999996,25.0,10.082,0.4866,32.6492,0.696,347,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0,945,99,98,71,0,1,0,26,94,37,94,71,6,0,1,0,99,0,0,99,0,0,C
1,C,3,0.6219,0.3069,0.3164,0.0112,3,12,0,0.188,0.2375,0,0.375,2,0.004,0.511652741138903,25.0,12.7913,0.0,37.7913,0.5588,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
2,C,3,0.6063,0.3104,0.3204,0.0447,9,12,0,0.1988,0.3278,0,0.2857,2,0.008,0.5272169971675552,25.0,13.1804,0.0,38.1804,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,C
3,C,3,0.6063,0.3105,0.3199,0.0578,4,14,3,0.216,0.4152,0,0.3158,5,0.018000000000000002,0.5426343261615344,25.0,13.5659,0.0,38.5659,0.696,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,C
4,C,3,0.6118,0.3084,0.3186,0.0737,5,22,2,0.2558,0.4766,0,0.25,3,0.024000000000000004,0.5641420642077165,25.0,14.1036,0.0,39.1036,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,C
5,C,3,0.6058,0.3093,0.3209,0.1007,8,18,0,0.2843,0.4893,0,0.2222,7,0.038000000000000006,0.5861775597446137,25.0,14.6544,0.0,39.6544,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,C
6,C,3,0.6013,0.3124,0.3246,0.115,5,12,0,0.2896,0.5091,0,0.2222,8,0.054000000000000006,0.6020753188201262,25.0,15.0519,0.0,40.0519,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,C
7,C,3,0.5963,0.3167,0.3291,0.125,4,9,0,0.2958,0.5364,0,0.2857,5,0.064,0.6132468602727632,25.0,15.3312,0.0,40.3312,0.696,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,38,7,7,7,1,0,0,0,1,0,0,0,0,0,0,0,5,0,2,3,0,0,C
8,C,3,0.5834,0.3198,0.3329,0.1542,9,13,0,0.3025,0.5737,1,0.2727,1,0.066,0.6291781171917394,25.0,15.7295,0.0,40.7295,0.696,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,47,8,8,8,1,0,0,0,2,0,0,0,0,0,0,0,6,0,2,4,0,0,C
9,C,3,0.5855,0.3214,0.3356,0.1627,4,16,0,0.312,0.5804,2,0.2857,5,0.076,0.6461280475921087,25.0,16.1532,0.0,41.1532,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,51,9,9,9,1,0,0,0,3,0,1,0,0,0,0,0,7,0,2,5,0,0,C
10,C,3,0.5806,0.3238,0.3389,0.1785,6,15,0,0.3251,0.5808,5,0.2857,4,0.084,0.6625384920958202,25.0,16.5635,0.0,41.5635,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,57,10,10,10,1,0,0,0,4,0,2,0,1,0,0,0,8,0,2,6,0,0,C
11,C,3,0.5814,0.3269,0.3426,0.182,3,13,0,0.3292,0.5616,6,0.4375,2,0.088,0.6741515262596959,25.0,16.8538,0.0,41.8538,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,60,11,11,11,1,0,0,0,5,1,3,0,1,0,0,0,9,0,2,7,0,0,C
12,C,3,0.5645,0.33,0.3464,0.2132,10,13,0,0.3511,0.5067,6,0.3043,2,0.09200000000000001,0.6912055038672148,25.0,17.2801,0.0,42.2801,0.696,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,70,12,12,12,1,1,0,0,6,1,4,0,1,0,0,0,10,0,2,8,0,0,C
13,C,3,0.546,0.3347,0.3511,0.2402,9,9,0,0.3576,0.503,7,0.3889,2,0.096,0.7043089548468505,25.0,17.6077,0.0,42.6077,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,79,13,13,13,1,1,0,0,7,1,5,0,1,0,0,0,11,0,2,9,0,0,C
14,C,3,0.536,0.3374,0.3546,0.2632,8,14,0,0.376,0.4691,8,0.3182,1,0.09799999999999999,0.7175202117658267,25.0,17.938,0.0,42.938,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,87,14,14,14,1,1,0,0,8,1,6,0,1,0,0,0,12,0,2,10,0,0,C
15,C,3,0.5287,0.3417,0.3591,0.278,6,10,0,0.3765,0.4626,7,0.3125,2,0.10200000000000001,0.7259921989758961,25.0,18.1498,0.0,43.1498,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,93,15,15,15,1,1,0,0,9,1,7,0,1,0,0,0,13,0,2,11,0,0,C
16,C,3,0.5211,0.3437,0.3621,0.3087,10,16,0,0.4005,0.43,6,0.2308,5,0.11200000000000002,0.7431012506113196,25.0,18.5775,0.0,43.5775,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,103,16,16,16,1,1,0,0,10,1,8,0,1,0,0,0,14,0,2,12,0,0,C
17,C,3,0.5188,0.3475,0.3664,0.3155,4,11,0,0.3889,0.4479,4,0.4,2,0.11600000000000002,0.7486621793601819,25.0,18.7166,0.0,43.7166,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,107,17,17,17,1,1,0,0,11,2,9,0,1,0,0,0,15,0,2,13,0,0,C
18,C,3,0.5151,0.3514,0.3706,0.3262,5,11,0,0.3834,0.4629,3,0.3125,2,0.12,0.7549904360606314,25.0,18.8748,0.0,43.8748,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,112,18,18,18,1,1,0,0,12,2,10,0,1,0,0,0,16,0,2,14,0,0,C
19,C,3,0.507,0.3549,0.3746,0.341,6,12,0,0.3887,0.4553,3,0.2778,6,0.132,0.7644810509432829,25.0,19.112,0.0,44.112,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,118,19,19,19,1,1,0,0,13,2,11,0,1,0,0,0,17,0,2,15,0,0,C
20,C,3,0.5082,0.3584,0.3786,0.34,2,12,0,0.3785,0.4782,3,0.3571,3,0.13799999999999998,0.7667507409327766,25.0,19.1688,0.0,44.1688,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,120,20,20,20,1,1,0,0,14,2,12,0,2,0,0,0,18,0,2,16,0,0,C
21,C,3,0.5043,0.3623,0.3829,0.3477,4,11,0,0.3718,0.4842,3,0.3333,3,0.144,0.7694949564182226,25.0,19.2374,0.0,44.2374,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,124,21,21,21,1,1,0,0,15,2,13,0,2,0,0,0,19,0,2,17,0,0,C
22,C,3,0.4997,0.3643,0.3859,0.3655,7,16,0,0.3913,0.4797,3,0.3478,2,0.148,0.7766538639329882,25.0,19.4163,0.0,44.4163,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,131,22,22,22,1,1,0,0,16,2,14,0,2,0,0,0,20,0,2,18,0,0,C
23,C,3,0.4823,0.3682,0.3901,0.3932,10,11,0,0.405,0.4862,6,0.2857,2,0.152,0.7796627435865705,25.0,19.4916,0.0,44.4916,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,141,23,23,23,1,1,0,0,17,2,15,0,2,0,0,0,21,0,2,19,0,0,C
24,C,3,0.4765,0.3717,0.3941,0.4045,5,12,0,0.4078,0.4855,7,0.2941,2,0.15599999999999997,0.7825487654074871,25.0,19.5637,0.0,44.5637,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,146,24,24,24,1,1,0,0,18,2,16,0,2,0,0,0,22,0,2,20,0,0,C
25,C,3,0.4702,0.3752,0.3981,0.4155,5,12,0,0.417,0.4624,8,0.2353,5,0.16599999999999998,0.7897782410908297,25.0,19.7445,0.0,44.7445,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,151,25,25,25,1,1,0,0,19,2,17,0,2,0,0,0,23,0,2,21,0,0,C
26,C,3,0.4718,0.3775,0.4014,0.4187,3,15,0,0.4283,0.4295,8,0.2778,3,0.172,0.7985562409296914,25.0,19.9639,0.0,44.9639,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,154,26,26,26,1,1,0,0,20,2,18,0,2,0,0,0,24,0,2,22,0,0,C
27,C,3,0.4666,0.381,0.4054,0.428,5,12,0,0.4311,0.4338,7,0.3529,0,0.172,0.8037562409296914,25.0,20.0939,0.0,45.0939,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,159,27,27,27,1,1,0,0,21,2,19,0,2,0,0,0,25,0,2,23,0,0,C
28,C,3,0.4556,0.3838,0.4089,0.4462,9,14,0,0.4484,0.4196,7,0.2609,3,0.17800000000000002,0.8120251388492252,25.0,20.3006,0.0,45.3006,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,168,28,28,28,1,1,0,0,22,2,20,0,2,0,0,0,26,0,2,24,0,0,C
29,C,3,0.4486,0.3877,0.4131,0.4577,5,11,0,0.4524,0.4183,8,0.3125,3,0.184,0.8136407867193942,25.0,20.341,0.0,45.341,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,173,29,29,29,1,1,0,0,23,2,21,0,2,0,0,0,27,0,2,25,0,0,C
30,C,3,0.4441,0.3908,0.4169,0.469,5,13,0,0.4493,0.4323,8,0.3889,1,0.18599999999999997,0.8147639896707072,25.0,20.3691,0.0,45.3691,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,178,30,30,30,1,1,0,0,24,2,22,0,3,0,0,0,28,0,2,26,0,0,C
31,C,3,0.4258,0.3954,0.4216,0.4893,9,9,0,0.4509,0.439,9,0.3333,1,0.18799999999999997,0.816309281200531,25.0,20.4077,0.0,45.4077,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,187,31,31,31,1,1,0,0,25,2,23,0,3,0,0,0,29,0,2,27,0,0,C
32,C,3,0.4192,0.3982,0.4251,0.5042,8,14,0,0.4703,0.4075,8,0.3182,1,0.18999999999999997,0.8226112311801508,25.0,20.5653,0.0,45.5653,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,195,32,32,32,1,1,0,0,26,2,24,1,3,0,0,0,30,0,2,28,0,0,C
33,C,3,0.413,0.4009,0.4286,0.522,10,14,0,0.4947,0.3825,10,0.25,1,0.192,0.8293626031115121,25.0,20.7341,0.0,45.7341,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,205,33,33,33,1,1,0,0,27,2,25,2,3,0,0,0,31,0,2,29,0,0,C
34,C,3,0.3969,0.4052,0.4331,0.5492,11,10,0,0.5119,0.3473,11,0.1905,1,0.19400000000000003,0.8383478946413357,25.0,20.9587,0.0,45.9587,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,216,34,34,34,1,1,0,0,28,2,26,3,3,0,0,0,32,0,2,30,0,0,C
35,C,3,0.3924,0.4098,0.4379,0.5537,5,9,0,0.51,0.3428,10,0.3571,1,0.19599999999999998,0.8431016096156536,25.0,21.0775,0.0,46.0775,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,221,35,35,35,1,1,0,0,29,2,27,4,3,0,0,0,33,0,2,31,0,0,C
36,C,3,0.3752,0.4155,0.4434,0.5715,9,6,0,0.508,0.3485,12,0.4,1,0.198,0.8456335289694473,25.0,21.1408,0.0,46.1408,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,230,36,36,36,1,1,0,0,30,3,28,5,3,0,0,0,34,0,2,32,0,0,C
37,C,3,0.3621,0.4194,0.4476,0.5892,10,11,0,0.5155,0.3366,9,0.2857,0,0.198,0.8526735289694473,25.0,21.3168,0.0,46.3168,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,240,37,37,37,1,1,0,0,31,3,29,6,3,0,0,0,35,0,2,33,0,0,C
38,C,3,0.3638,0.421,0.4504,0.5945,5,17,0,0.5231,0.345,8,0.3182,1,0.2,0.8543660086940186,25.0,21.3592,0.0,46.3592,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,245,38,38,38,1,1,0,0,32,3,30,7,3,0,0,0,36,0,2,34,0,0,C
