day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,mean_virtue,mean_eudaimonia,swf_utility,swf_eudaimonia,swf_penalty,social_welfare,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,nudge_N1,nudge_N2,nudge_N3,nudge_N4,nudge_N5,label
1,C,2,0.5954,0.3906,0.265,0.0337,9,13,0,0.2211,0.2895,0,0.4167,7,0.01,0.5135543933074525,35.0,17.9744,0.0,52.9744,0.6764,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,C-noN3
2,C,2,0.5884,0.3937,0.2688,0.0547,6,12,0,0.2247,0.3605,0,0.5263,6,0.018571428571428576,0.5241607229035345,35.0,18.3456,0.0,53.3456,0.696,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,15,2,2,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,C-noN3
3,C,2,0.6001,0.3927,0.2698,0.0672,4,19,0,0.2439,0.4225,0,0.3571,8,0.030000000000000002,0.5404091840428923,35.0,18.9143,0.0,53.9143,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,19,3,3,3,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,C-noN3
4,C,2,0.6092,0.394,0.2723,0.0678,1,17,0,0.2478,0.4692,2,0.3684,8,0.041428571428571426,0.5488232565895933,35.0,19.2088,0.0384,54.0169,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,20,4,4,4,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,C-noN3
5,C,2,0.5927,0.3979,0.2765,0.099,9,11,0,0.2561,0.5152,2,0.4,1,0.04285714285714286,0.5555696038023168,35.0,19.4449,0.0384,54.253,0.696,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,29,5,5,5,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,4,0,0,C-noN3
6,C,2,0.59,0.3984,0.2785,0.121,7,20,0,0.2777,0.543,2,0.3333,6,0.05142857142857143,0.5679246827238332,35.0,19.8774,0.0384,54.6855,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,36,6,6,6,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,5,0,0,C-noN3
7,C,2,0.5861,0.3996,0.281,0.1387,6,16,0,0.2951,0.5727,2,0.3333,5,0.058571428571428566,0.5781730646793444,35.0,20.2361,0.0384,55.0442,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,42,7,7,7,0,0,0,0,1,3,1,0,0,6,0,0,6,0,0,6,0,0,C-noN3
8,C,2,0.588,0.4005,0.2833,0.1482,4,16,0,0.3131,0.5787,6,0.2609,6,0.06714285714285714,0.5824654398953928,35.0,20.3863,0.1359,54.7065,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,46,8,8,8,0,0,0,0,2,3,2,0,0,7,0,0,7,0,0,7,0,0,C-noN3
9,C,2,0.5695,0.4047,0.2878,0.1812,10,10,0,0.3278,0.5892,7,0.45,5,0.07428571428571429,0.58327873422737,35.0,20.4148,0.1569,54.6303,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,56,9,9,9,0,0,0,0,3,4,3,0,0,8,0,0,8,0,0,8,0,0,C-noN3
10,C,2,0.5641,0.4082,0.2918,0.1942,5,12,0,0.3398,0.5866,8,0.4118,6,0.08285714285714285,0.581125849227462,35.0,20.3394,0.1694,54.4925,0.696,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,61,10,10,10,0,0,0,0,4,5,4,0,1,9,0,0,9,0,0,9,0,0,C-noN3
11,C,2,0.5629,0.4099,0.2945,0.207,5,16,0,0.358,0.5578,10,0.4091,7,0.09285714285714285,0.5818103110737963,35.0,20.3634,0.1375,54.6757,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,66,11,11,11,0,0,0,0,5,6,5,0,1,10,0,0,10,0,0,10,0,0,C-noN3
12,C,2,0.5514,0.413,0.2983,0.2277,7,12,0,0.3717,0.5594,10,0.5,5,0.1,0.5783220457746292,35.0,20.2413,0.1759,54.3617,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,73,12,12,12,0,0,0,0,6,7,6,0,1,11,0,0,11,0,0,11,0,0,C-noN3
13,C,2,0.532,0.418,0.3033,0.2557,9,8,0,0.3854,0.5582,11,0.5882,2,0.10285714285714286,0.5708229549527157,35.0,19.9788,0.1863,54.0471,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,82,13,13,13,0,0,0,0,7,8,7,0,1,12,0,0,12,0,0,12,0,0,C-noN3
14,C,2,0.5309,0.4207,0.3068,0.2635,4,13,0,0.4042,0.5416,12,0.5,2,0.10571428571428572,0.5624621611507808,35.0,19.6862,0.1899,53.7365,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,86,14,14,14,0,0,0,0,8,9,8,0,1,13,0,0,13,0,0,13,0,0,C-noN3
15,C,2,0.529,0.4242,0.3108,0.267,3,12,0,0.4093,0.529,12,0.6,4,0.11142857142857143,0.5585576337684195,35.0,19.5495,0.0924,54.0877,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,89,15,15,15,0,0,0,0,9,10,9,0,1,14,0,0,14,0,0,14,0,0,C-noN3
16,C,2,0.5158,0.4281,0.315,0.2863,7,11,0,0.4168,0.5253,10,0.3889,5,0.11857142857142858,0.5566609728467623,35.0,19.4831,0.0884,54.041,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,96,16,16,16,0,0,0,0,10,10,10,0,1,15,0,0,15,0,0,15,0,0,C-noN3
17,C,2,0.5235,0.4305,0.3183,0.2818,1,15,0,0.4246,0.5323,13,0.4375,3,0.12285714285714285,0.5474227231950007,35.0,19.1598,0.2651,52.8343,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,97,17,17,17,0,0,0,0,11,11,11,0,1,16,0,0,16,0,0,16,0,0,C-noN3
18,C,2,0.5232,0.4329,0.3215,0.2892,4,15,0,0.4418,0.5101,13,0.4737,5,0.13000000000000003,0.5417356195942417,35.0,18.9607,0.3078,52.4215,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,101,18,18,18,0,0,0,0,12,12,12,0,1,17,0,0,17,0,0,17,0,0,C-noN3
19,C,2,0.5185,0.4349,0.3245,0.3045,6,16,0,0.4591,0.4898,14,0.4091,5,0.13714285714285715,0.5363543950635647,35.0,18.7724,0.3162,52.1913,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,107,19,19,19,0,0,0,0,13,13,13,0,1,18,0,0,18,0,0,18,0,0,C-noN3
20,C,2,0.5121,0.4372,0.3278,0.3172,6,15,0,0.4748,0.4788,16,0.4286,6,0.14571428571428574,0.5262550818930124,35.0,18.4189,0.4089,51.3742,0.696,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,113,20,20,20,0,0,0,0,14,14,14,0,2,19,0,0,19,0,0,19,0,0,C-noN3
21,C,2,0.5068,0.4404,0.3315,0.328,6,13,0,0.4918,0.4584,15,0.5263,2,0.14857142857142858,0.5155384269847785,35.0,18.0438,0.4053,51.0172,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,119,21,21,21,0,0,0,0,15,15,15,0,2,20,0,0,20,0,0,20,0,0,C-noN3
22,C,2,0.5017,0.4446,0.336,0.3347,4,10,0,0.5012,0.4555,17,0.5714,2,0.1514285714285714,0.49810814413801746,35.0,17.4338,0.4733,50.0672,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,123,22,22,22,0,0,0,0,16,16,16,0,2,21,0,0,21,0,0,21,0,0,C-noN3
23,C,2,0.4916,0.4477,0.3398,0.356,8,13,0,0.5256,0.4252,17,0.4762,5,0.15857142857142856,0.4885299601550901,35.0,17.0985,0.4563,49.8169,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,131,23,23,23,0,0,0,0,17,17,17,0,2,22,0,0,22,0,0,22,0,0,C-noN3
24,C,2,0.4852,0.4501,0.343,0.3745,7,15,0,0.5384,0.4028,18,0.4545,3,0.16285714285714287,0.4841459803115566,35.0,16.9451,0.2866,50.5124,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,138,24,24,24,0,0,0,0,18,18,18,0,2,23,0,0,23,0,0,23,0,0,C-noN3
25,C,2,0.486,0.4521,0.346,0.3812,4,16,0,0.5487,0.392,19,0.5,3,0.16714285714285712,0.475738870265617,35.0,16.6509,0.2747,50.2773,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,142,25,25,25,0,0,0,0,19,19,19,0,2,24,0,0,24,0,0,24,0,0,C-noN3
26,C,2,0.4677,0.4582,0.3518,0.4,7,5,0,0.5435,0.3958,16,0.6667,0,0.16714285714285712,0.4664817274084741,35.0,16.3269,0.228,50.1871,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,149,26,26,26,0,0,0,0,20,20,20,0,2,25,0,0,25,0,0,25,0,0,C-noN3
27,C,2,0.4569,0.4625,0.3563,0.4162,7,10,0,0.5427,0.3965,16,0.4118,2,0.17,0.4605528826276706,35.0,16.1194,0.1715,50.2621,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,156,27,27,27,0,0,0,0,21,21,21,0,2,26,0,0,26,0,0,26,0,0,C-noN3
28,C,2,0.4429,0.4667,0.3608,0.4387,9,10,0,0.5555,0.3906,18,0.4211,2,0.17285714285714285,0.4484770739499303,35.0,15.6967,0.2904,49.2447,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,165,28,28,28,0,0,0,0,22,22,22,0,2,27,0,0,27,0,0,27,0,0,C-noN3
29,C,2,0.4389,0.4695,0.3643,0.4495,6,14,0,0.571,0.3679,17,0.4,2,0.17571428571428574,0.4436816684430899,35.0,15.5289,0.2417,49.3204,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,171,29,29,29,0,0,0,0,23,23,23,0,2,28,0,0,28,0,0,28,0,0,C-noN3
30,C,2,0.4287,0.473,0.3683,0.4617,8,12,0,0.5873,0.3589,20,0.45,1,0.17714285714285719,0.4321536776053791,35.0,15.1254,0.3423,48.4138,0.696,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,179,30,30,30,0,0,0,0,24,24,24,1,3,29,0,0,29,0,0,29,0,0,C-noN3
31,C,2,0.4182,0.4776,0.373,0.4765,7,9,0,0.6002,0.3416,20,0.5,2,0.18000000000000002,0.4185965536587508,35.0,14.6509,0.3271,48.0153,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,186,31,31,31,0,0,0,0,25,25,25,2,3,30,0,0,30,0,0,30,0,0,C-noN3
32,C,2,0.4031,0.4804,0.3765,0.5105,12,14,0,0.6242,0.3117,20,0.3462,3,0.1842857142857143,0.4118962403744595,35.0,14.4164,0.3091,47.871,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,198,32,32,32,0,0,0,0,26,25,26,3,3,31,0,0,31,0,0,31,0,0,C-noN3
33,C,2,0.4033,0.4827,0.3798,0.5185,6,15,0,0.6422,0.2994,22,0.4286,3,0.18857142857142858,0.4001719494560272,35.0,14.006,0.3893,47.0594,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,204,33,33,33,0,0,0,0,27,26,27,3,3,32,0,0,32,0,0,32,0,0,C-noN3
34,C,2,0.3907,0.4859,0.3835,0.5442,9,13,0,0.6644,0.2681,23,0.4545,2,0.19142857142857142,0.3916802415406471,35.0,13.7088,0.3673,46.8722,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,213,34,34,34,0,0,0,0,28,27,28,3,3,33,0,0,33,0,0,33,0,0,C-noN3
35,C,2,0.3849,0.4909,0.3885,0.5495,5,8,0,0.6576,0.2702,23,0.6154,1,0.19285714285714287,0.3778736624085672,35.0,13.2256,0.2507,46.972,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,218,35,35,35,0,0,0,0,29,28,29,3,3,34,0,0,34,0,0,34,0,0,C-noN3
36,C,2,0.3813,0.4936,0.392,0.5552,8,14,0,0.6688,0.2636,20,0.4091,2,0.19571428571428573,0.3704012301189765,35.0,12.964,0.2698,46.615,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,226,36,36,36,0,0,0,0,30,29,30,3,3,35,0,0,35,0,0,35,0,0,C-noN3
37,C,2,0.3814,0.4967,0.3958,0.558,5,13,0,0.6739,0.2585,22,0.3333,3,0.2,0.36308807845341495,35.0,12.7081,0.3233,46.0915,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,231,37,37,37,0,0,0,0,31,29,31,3,3,36,0,0,36,0,0,36,0,0,C-noN3
38,C,2,0.3641,0.5014,0.4005,0.5795,11,9,0,0.6859,0.2521,22,0.5,0,0.2,0.3550816640815399,35.0,12.4279,0.396,45.448,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,242,38,38,38,0,0,0,0,32,30,32,3,3,37,0,0,37,0,0,37,0,0,C-noN3
39,C,2,0.3467,0.5052,0.4048,0.6047,12,11,0,0.7057,0.2326,22,0.4348,2,0.20285714285714287,0.3511639228497179,35.0,12.2907,0.421,45.1858,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,254,39,39,39,0,0,0,0,33,31,33,4,3,38,0,0,38,0,0,38,0,0,C-noN3
40,C,2,0.3339,0.5095,0.4093,0.6257,9,10,0,0.7126,0.2268,26,0.4737,3,0.20714285714285716,0.340719105613684,35.0,11.9252,0.4561,44.6447,0.696,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,263,40,40,40,0,0,0,0,34,32,34,5,4,39,0,0,39,0,0,39,0,0,C-noN3
41,C,2,0.3292,0.5134,0.4135,0.629,5,11,0,0.7204,0.2213,26,0.5625,1,0.2085714285714286,0.32676827812262393,35.0,11.4369,0.4713,44.0803,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,268,41,41,41,0,0,0,0,35,33,35,6,4,40,0,0,40,0,0,40,0,0,C-noN3
42,C,2,0.312,0.5176,0.418,0.662,13,10,0,0.7469,0.1895,25,0.3913,2,0.21142857142857144,0.3213076797479448,35.0,11.2458,0.5094,43.6988,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,281,42,42,42,0,0,0,0,36,33,36,7,4,41,0,0,41,0,0,41,0,0,C-noN3
43,C,2,0.3008,0.5222,0.4228,0.674,10,9,0,0.7625,0.1752,27,0.4737,3,0.21571428571428575,0.3081867769188145,35.0,10.7865,0.5604,42.9847,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,291,43,43,43,0,0,0,0,37,34,37,7,4,42,0,0,42,0,0,42,0,0,C-noN3
44,C,2,0.2954,0.5276,0.428,0.681,6,7,0,0.7633,0.1701,27,0.6923,0,0.21571428571428575,0.29367229464047084,35.0,10.2785,0.4446,43.0555,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,297,44,44,44,0,0,0,0,38,35,38,8,4,43,0,0,43,0,0,43,0,0,C-noN3
45,C,2,0.2788,0.5319,0.4325,0.7137,13,10,0,0.7788,0.1432,28,0.3913,0,0.21571428571428575,0.28779840400178375,35.0,10.0729,0.375,43.1981,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,310,45,45,45,0,0,0,0,39,35,39,9,4,44,0,0,44,0,0,44,0,0,C-noN3
46,C,2,0.2646,0.5361,0.437,0.738,12,10,0,0.7856,0.136,26,0.4286,0,0.21571428571428575,0.27895809927669757,35.0,9.7635,0.3641,42.9429,0.696,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,322,46,46,46,0,0,0,0,40,36,40,10,4,45,0,0,45,0,0,45,0,0,C-noN3
47,C,2,0.2621,0.5389,0.4405,0.7482,9,14,0,0.7916,0.1224,24,0.3913,0,0.21571428571428575,0.2790152421338405,35.0,9.7655,0.2931,43.3003,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,331,47,47,47,0,0,0,0,41,36,41,11,4,46,0,0,46,0,0,46,0,0,C-noN3
48,C,2,0.256,0.542,0.4443,0.7595,11,13,0,0.7968,0.1217,27,0.36,1,0.21714285714285717,0.27317232173195816,35.0,9.561,0.3844,42.6391,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,342,48,48,48,0,0,0,0,42,36,42,12,4,47,0,0,47,0,0,47,0,0,C-noN3
49,C,2,0.2536,0.5444,0.4475,0.7672,6,15,0,0.8054,0.1182,24,0.4286,1,0.21857142857142858,0.2645856925660992,35.0,9.2605,0.4007,42.2571,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,348,49,49,49,0,0,0,0,43,37,43,13,4,48,0,0,48,0,0,48,0,0,C-noN3
50,C,2,0.238,0.5501,0.453,0.783,12,6,0,0.814,0.1077,27,0.3889,0,0.21857142857142858,0.2604714068518135,35.0,9.1165,0.3844,42.1946,0.696,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,360,50,50,50,0,0,0,0,44,37,44,14,5,49,0,0,49,0,0,49,0,0,C-noN3
51,C,2,0.236,0.5536,0.457,0.7927,7,12,0,0.8217,0.101,29,0.4737,1,0.22000000000000003,0.2516755291276955,35.0,8.8086,0.3873,41.872,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,367,51,51,51,0,0,0,0,45,38,45,15,5,50,0,0,50,0,0,50,0,0,C-noN3
52,C,2,0.2363,0.5575,0.4613,0.7892,6,11,0,0.8319,0.0928,27,0.5294,0,0.22000000000000003,0.24721838627055256,35.0,8.6526,0.4185,41.5601,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,373,52,52,52,0,0,0,0,46,39,46,16,5,51,0,0,51,0,0,51,0,0,C-noN3
53,C,2,0.2254,0.5614,0.4655,0.8115,13,11,0,0.8534,0.0718,30,0.3913,0,0.22000000000000003,0.24470410055626693,35.0,8.5646,0.4674,41.2279,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,386,53,53,53,0,0,0,0,47,39,47,17,5,52,0,0,52,0,0,52,0,0,C-noN3
54,C,2,0.217,0.566,0.4703,0.828,13,9,0,0.8748,0.0494,32,0.4286,0,0.22000000000000003,0.23447552912769548,35.0,8.2066,0.4813,40.8003,0.696,3,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,399,54,54,54,0,0,0,0,48,40,48,18,5,53,0,0,53,0,0,53,0,0,C-noN3
55,C,2,0.2064,0.5725,0.4763,0.8302,8,4,0,0.8671,0.0501,33,1.0,0,0.22000000000000003,0.2225898148419812,35.0,7.7906,0.3825,40.8782,0.696,16,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,407,55,55,55,0,0,0,0,49,41,49,19,5,54,0,0,54,0,0,54,0,0,C-noN3
56,C,2,0.2021,0.5756,0.48,0.84,10,13,0,0.8722,0.0424,30,0.4091,0,0.22000000000000003,0.21401838627055264,35.0,7.4906,0.3464,40.7588,0.696,12,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,417,56,56,56,0,0,0,0,50,42,50,20,5,55,0,0,55,0,0,55,0,0,C-noN3
57,C,2,0.2052,0.578,0.4833,0.844,10,15,0,0.8911,0.03,30,0.3333,0,0.22000000000000003,0.2033898148419812,35.0,7.1186,0.4637,39.8001,0.696,5,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,427,57,57,57,0,0,0,0,51,42,51,21,5,56,0,0,56,0,0,56,0,0,C-noN3
58,C,2,0.199,0.5834,0.4885,0.8427,8,7,0,0.8902,0.0313,31,0.5714,0,0.22000000000000003,0.19178749247853877,35.0,6.7126,0.5016,39.2044,0.696,9,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,435,58,58,58,0,0,0,0,52,43,52,22,5,57,0,0,57,0,0,57,0,0,C-noN3
59,C,2,0.1866,0.588,0.4933,0.8572,13,9,0,0.9014,0.023,32,0.4091,0,0.22000000000000003,0.17961606390711018,35.0,6.2866,0.5124,38.7245,0.696,8,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,448,59,59,59,0,0,0,0,53,44,53,23,5,58,0,0,58,0,0,58,0,0,C-noN3
60,C,2,0.1708,0.593,0.4983,0.8698,12,8,0,0.9039,0.022,34,0.6,0,0.22000000000000003,0.16470177819282447,35.0,5.7646,0.5631,37.9489,0.696,16,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,460,60,60,60,0,0,0,0,54,45,54,24,6,59,0,0,59,0,0,59,0,0,C-noN3
61,C,2,0.1549,0.5995,0.5043,0.8758,11,4,0,0.8945,0.03,34,0.8,0,0.22000000000000003,0.1534999987347748,35.0,5.3725,0.5445,37.6498,0.696,26,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,471,61,61,61,0,0,0,0,55,46,55,25,6,60,0,0,60,0,0,60,0,0,C-noN3
62,C,2,0.1514,0.6037,0.5088,0.8827,11,10,0,0.9091,0.0181,31,0.4286,0,0.22000000000000003,0.14864285587763193,35.0,5.2025,0.5861,37.2719,0.696,26,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,482,62,62,62,0,0,0,0,56,47,56,26,6,61,0,0,61,0,0,61,0,0,C-noN3
63,C,2,0.1435,0.6106,0.515,0.886,7,3,0,0.9091,0.0228,35,0.75,0,0.22000000000000003,0.13552775729794694,35.0,4.7435,0.7149,36.1687,0.696,33,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,489,63,63,63,0,0,0,0,57,48,57,27,6,62,0,0,62,0,0,62,0,0,C-noN3
64,C,2,0.1361,0.6171,0.521,0.8855,9,4,0,0.9039,0.0209,34,0.75,0,0.22000000000000003,0.12152775729794695,35.0,4.2535,0.5452,36.5276,0.696,44,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,498,64,64,64,0,0,0,0,58,49,58,28,6,63,0,0,63,0,0,63,0,0,C-noN3
65,C,2,0.1339,0.6225,0.5263,0.881,7,7,0,0.9014,0.0233,35,0.8182,0,0.22000000000000003,0.10759422496933875,35.0,3.7658,0.5357,36.0871,0.696,49,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,505,65,65,65,0,0,0,0,59,50,59,29,6,64,0,0,64,0,0,64,0,0,C-noN3
66,C,2,0.1242,0.6286,0.532,0.8938,13,5,0,0.8825,0.0346,32,1.0,0,0.22000000000000003,0.10159422496933876,35.0,3.5558,0.4866,36.1229,0.696,65,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,518,66,66,65,0,0,0,0,60,51,60,30,6,65,0,0,65,0,0,65,0,0,C-noN3
67,C,2,0.1216,0.6314,0.5355,0.9085,13,14,0,0.8902,0.0268,29,0.3333,0,0.22000000000000003,0.1003370821121959,35.0,3.5118,0.4025,36.4994,0.696,64,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,531,67,67,66,0,0,0,0,61,51,61,31,6,66,0,0,66,0,0,66,0,0,C-noN3
68,C,2,0.127,0.6352,0.5398,0.9055,8,10,0,0.8928,0.0308,33,0.4444,0,0.22000000000000003,0.08947993925505307,35.0,3.1318,0.5418,35.4227,0.696,64,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,539,68,68,67,0,0,0,0,62,52,62,32,6,67,0,0,67,0,0,67,0,0,C-noN3
69,C,2,0.1199,0.6406,0.545,0.9083,10,7,0,0.8945,0.027,31,0.5294,0,0.22000000000000003,0.08176565354076736,35.0,2.8618,0.4943,35.3903,0.696,64,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,549,69,69,67,0,0,0,0,63,53,63,33,6,68,0,0,68,0,0,68,0,0,C-noN3
70,C,2,0.1159,0.6452,0.5498,0.9142,11,9,0,0.9005,0.0197,33,0.4737,0,0.22000000000000003,0.07536243525258181,35.0,2.6377,0.4515,35.3801,0.696,66,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,560,70,70,67,0,0,0,0,64,54,64,34,6,69,0,0,69,0,0,69,0,0,C-noN3
71,C,2,0.1092,0.6525,0.5563,0.9148,12,2,0,0.8868,0.0325,34,1.0,0,0.22000000000000003,0.06541957810972467,35.0,2.2897,0.4675,34.9521,0.696,82,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,572,71,71,67,0,0,0,1,65,55,65,35,6,70,0,0,70,0,0,70,0,0,C-noN3
72,C,2,0.1103,0.6556,0.56,0.9182,15,12,0,0.8937,0.0243,30,0.4286,0,0.22000000000000003,0.06690529239543896,35.0,2.3417,0.4183,35.2503,0.696,86,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,587,72,72,67,0,0,0,2,66,56,66,36,6,71,0,0,71,0,0,71,0,0,C-noN3
73,C,2,0.1043,0.661,0.5653,0.9252,13,7,0,0.9099,0.0137,33,0.5,0,0.22000000000000003,0.06296243525258181,35.0,2.2037,0.5309,34.5491,0.696,91,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,600,73,73,67,0,0,0,3,67,57,67,37,6,72,0,0,72,0,0,72,0,0,C-noN3
74,C,2,0.0995,0.6679,0.5715,0.9235,11,3,0,0.9014,0.0201,34,1.0,0,0.22000000000000003,0.05501957810972468,35.0,1.9257,0.5065,34.3931,0.696,105,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,611,74,74,67,0,0,0,4,68,58,68,38,6,73,0,0,73,0,0,73,0,0,C-noN3
75,C,2,0.0937,0.6736,0.577,0.9317,14,6,0,0.8937,0.0223,35,0.6429,0,0.22000000000000003,0.04981957810972469,35.0,1.7437,0.3647,34.9201,0.696,117,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,625,75,75,67,0,0,0,5,69,59,69,39,6,74,0,0,74,0,0,74,0,0,C-noN3
76,C,2,0.0913,0.6797,0.5828,0.9292,8,5,0,0.8877,0.0287,32,0.6923,0,0.22000000000000003,0.0459338638240104,35.0,1.6077,0.3766,34.7246,0.696,121,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,633,76,76,67,0,0,0,6,70,60,70,40,6,75,0,0,75,0,0,75,0,0,C-noN3
77,C,2,0.0938,0.6836,0.587,0.9313,12,11,0,0.8902,0.0282,31,0.4286,0,0.22000000000000003,0.04239100668115326,35.0,1.4837,0.4301,34.3331,0.696,121,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,645,77,77,67,0,0,0,7,71,61,71,41,6,76,0,0,76,0,0,76,0,0,C-noN3
78,C,2,0.085,0.6897,0.5928,0.9347,15,5,0,0.8988,0.0251,32,0.4737,0,0.22000000000000003,0.03639100668115326,35.0,1.2737,0.5064,33.7418,0.696,130,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,660,78,78,67,0,0,0,8,72,62,72,42,6,77,0,0,77,0,0,77,0,0,C-noN3
